replicate,null_attr_pct
812,29.67812329514457
813,29.259865430078197
814,29.041643935260957
815,29.350791052918712
816,28.7506819421713
817,29.314420803782504
818,29.623567921440262
819,28.859792689579923
820,29.441716675759228
821,29.659938170576467
822,28.441534824513546
823,28.7506819421713
824,29.314420803782504
825,28.33242407710493
826,29.932715039098017
827,29.16893980723768
828,28.641571194762683
829,29.296235679214405
830,29.059829059829063
831,28.641571194762683
832,28.95071831242044
833,28.914348063284233
834,28.205128205128204
835,28.277868703400618
836,28.7324968176032
837,29.878159665393706
838,28.623386070194577
839,29.89634478996181
840,27.986906710310965
841,29.405346426623026
842,29.241680305510094
843,29.696308419712675
844,28.25968357883252
845,29.241680305510094
846,28.623386070194577
847,28.205128205128204
848,29.350791052918712
849,29.314420803782504
850,28.659756319330786
851,28.277868703400618
852,29.15075468266958
853,29.56901254773595
854,28.22331332969631
855,29.041643935260957
856,28.60520094562648
857,29.45990180032733
858,28.33242407710493
859,28.7143116930351
860,28.241498454264413
861,29.15075468266958
862,29.478086924895436
863,29.205310056373886
864,28.805237315875615
865,29.16893980723768
866,28.350609201673034
867,28.914348063284233
868,28.78705219130751
869,29.659938170576467
870,29.368976177486815
871,29.132569558101473
872,29.22349518094199
873,28.96890343698854
874,28.40516457537734
875,28.823422440443718
876,28.51427532278596
877,29.532642298599743
878,29.296235679214405
879,28.96890343698854
880,29.314420803782504
881,28.277868703400618
882,29.478086924895436
883,29.18712493180578
884,28.477905073649758
885,29.078014184397162
886,28.914348063284233
887,28.659756319330786
888,29.11438443353337
889,29.059829059829063
890,29.859974540825608
891,28.7506819421713
892,28.459719949081652
893,30.169121658483363
894,28.805237315875615
895,28.22331332969631
896,28.78705219130751
897,28.67794144389889
898,28.550645571922168
899,29.296235679214405
900,29.132569558101473
901,28.314238952536826
902,28.423349699945444
903,29.60538279687216
904,29.16893980723768
905,29.078014184397162
906,28.7324968176032
907,29.532642298599743
908,28.914348063284233
909,29.67812329514457
910,29.205310056373886
911,28.95071831242044
912,29.478086924895436
913,28.659756319330786
914,29.478086924895436
915,28.7143116930351
916,30.09638116021095
917,29.078014184397162
918,29.696308419712675
919,28.132387706855795
920,28.67794144389889
921,28.51427532278596
922,29.205310056373886
923,29.11438443353337
924,28.823422440443718
925,28.805237315875615
926,28.768867066739407
927,28.368794326241137
928,28.40516457537734
929,28.659756319330786
930,28.877977814148025
931,29.205310056373886
932,29.532642298599743
933,28.78705219130751
934,29.914529914529915
935,29.18712493180578
936,28.67794144389889
937,29.023458810692855
938,29.8417894162575
939,28.186943080560102
940,28.696126568466994
941,29.314420803782504
942,29.205310056373886
943,30.150936533915257
944,29.16893980723768
945,29.00527368612475
946,29.696308419712675
947,29.550827423167846
948,28.132387706855795
949,28.350609201673034
950,29.56901254773595
951,29.350791052918712
952,27.78687034006183
953,29.623567921440262
954,28.205128205128204
955,29.49627204946354
956,29.314420803782504
957,28.49609019821786
958,28.550645571922168
959,28.477905073649758
960,29.532642298599743
961,29.750863793416986
962,29.096199308965264
963,29.49627204946354
964,30.441898527004913
965,29.45990180032733
966,29.769048917985085
967,28.241498454264413
968,28.89616293871613
969,29.22349518094199
970,29.33260592835061
971,28.40516457537734
972,30.09638116021095
973,30.587379523549735
974,29.932715039098017
975,29.514457174031644
976,29.914529914529915
977,28.841607565011824
978,29.441716675759228
979,29.750863793416986
980,28.441534824513546
981,28.423349699945444
982,29.750863793416986
983,29.33260592835061
984,29.11438443353337
985,28.7324968176032
986,28.459719949081652
987,28.95071831242044
988,28.587015821058376
989,29.42353155119112
990,29.278050554646303
991,29.659938170576467
992,29.22349518094199
993,29.278050554646303
994,27.950536461174757
995,29.00527368612475
996,28.40516457537734
997,28.914348063284233
998,29.67812329514457
999,29.15075468266958
1000,29.15075468266958
